smiles,bandgap,formulas
Cc1cc(-c2cc3c4c(c2)CCCN4CCC3)cc(C)c1-c1ccc(C(F)(F)F)c(C(F)(F)F)c1,3.258,C28H25F6N
Cc1cc(C)cc(-c2cn(-c3cnc4oc5ncc(-c6c(C)cccc6C)cc5c4c3)c3ccccc23)c1,2.9244,C34H27N3O
c1ccc(-c2cc(-c3ccc(-c4cccc(-n5c6ccccc6c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)ccc65)c4)cc3)nc(-c3ccccc3)n2)cc1,2.6886,C58H40N4
c1ccc(-c2cc(-c3ccc(-c4cncc(-c5ccc(-c6cnc7c(c6)c6ccccc6n7-c6ccccc6)cc5)c4)cc3)cc(-c3ccccc3)n2)cc1,3.6879,C51H34N4
Cc1cc(C)c(-n2cnc3cc4c(cc32)ncn4-c2c(C)cc(C)c(-c3c(C)c(C)c(-c4c(C(F)(F)F)cccc4C(F)(F)F)c(C)c3C)c2C)c(C)c1-c1c(C)c(C)c(-c2c(C(F)(F)F)cccc2C(F)(F)F)c(C)c1C,3.8976,C62H54F12N4
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(C)(C)c3ccccc3N4c3ccc(-c4noc(-c5ccccc5)n4)cc3)cc2)c2ccccc21,2.7357,C50H40N4O
Cc1cc(-c2cccc3ccc(-c4ccccc4)cc23)cc(C)c1-c1cn(-c2ccccc2)c2ccccc12,3.8664,C38H29N
CC(C)(C)C(/C=C/c1ccc(C#N)cc1)=C(\C=C\c1ccc(C#N)cc1)C(C)(C)C,3.7927,C28H30N2
Cc1c(-c2cc(-c3cncc4ccccc34)cc(-c3cncc4ccccc34)c2)cccc1-c1ncccn1,4.0092,C35H24N4
Cc1cc(N2c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3C(C)(C)c3cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc32)ccc1-n1c2ccncc2c2cnccc21,3.286,C62H52N6
Cc1c(-c2cccc(-n3ccc4cnccc43)c2)cc(N2c3ccccc3Oc3ccccc32)cc1-c1cccc(-n2ccc3cnccc32)c1,2.8855,C45H31N5O
O=C(c1ccc(-c2ccc(N(c3ccccc3)c3ccc4c(c3)Oc3ccccc3N4c3ccccc3)cc2)cc1)c1ccc(C(F)(F)F)c(C(F)(F)F)c1,2.2097,C45H28F6N2O2
O=S(=O)(c1ccccc1)c1cc(-c2ccnc(-c3ccc(-n4cnc5ccccc54)cc3)c2)cc(-c2ccnc(-c3ccc(-n4cnc5ccccc54)cc3)c2)c1,3.5594,C48H32N6O2S
O=c1cc(-c2ccccc2)oc2ccc(-c3cc4cc(-c5ccnc6c5ccc5c(-c7ccc8oc(-c9ccc%10oc(-c%11ccccc%11)cc(=O)c%10c9)cc8c7)ccnc56)ccc4o3)cc12,3.361,C58H32N2O6
Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(C)cc1-c1cc(-c2cc(C)c(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2C)cc(-c2cn(-c3ccccc3)c3ccncc23)c1,3.4101,C65H48N8
Cc1c(C)c(-c2c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c(N3c4ccccc4Oc4ccccc43)c2C)c(C)c(C)c1-c1cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c1,1.7291,C53H40F6N2O4
CC1(C)c2ccccc2N(c2ccc(C3CCC(c4nccs4)CC3)cc2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.4857,C42H39N3S
Cc1c(C)c(N(c2ccccc2)c2ccccc2)c(C)c(C)c1-c1cc2nccnc2cc1-c1c(C)c(C)c(N(c2ccccc2)c2ccccc2)c(C)c1C,2.6843,C52H48N4
O=c1c2ccccc2n(-c2cc(-c3cc(-c4ncns4)c(-c4ncns4)cc3-c3cc(-n4c5ccccc5c(=O)c5ccccc54)cc(-n4c5ccccc5c(=O)c5ccccc54)c3)cc(-n3c4ccccc4c(=O)c4ccccc43)c2)c2ccccc12,2.58521428,C74H42N8O4S2
O=C(c1ccc(C2CCCC(c3cc(C4CCCC(c5ccc(C(=O)C(F)(F)F)cc5)C4)cc(-n4c5ccc(N(c6ccccc6)c6ccccc6)cc5c5cc(N(c6ccccc6)c6ccccc6)ccc54)c3)C2)cc1)C(F)(F)F,2.2403,C70H57F6N3O2
COC=N/C(=C(/C=NOC)OC)n1cccc1,3.6078,C11H15N3O3
Cc1c(C)c(-c2nccnc2-c2c(C)c(C)c(-c3cc(N4c5ccccc5Oc5ccccc54)cc(N4c5ccccc5Oc5ccccc54)c3)c(C)c2C)c(C)c(C)c1-c1cc(N2c3ccccc3Oc3ccccc32)cc(N2c3ccccc3Oc3ccccc32)c1,2.9,C84H64N6O4
c1cc(-c2ccc(-c3cnc(-c4ccc(-c5cccc(N6c7ccccc7Oc7cc(-n8c9ccccc9c9ccccc98)ccc76)c5)cc4)cn3)cc2)cc(N2c3ccccc3Oc3cc(-n4c5ccccc5c5ccccc54)ccc32)c1,2.3692,C76H48N6O2
COc1cccc(C(=O)c2cc(C)c(-n3c4ccc(-c5c(C)c(C)cc(C)c5C)cc4c4cc(-c5c(C)c(C)cc(C)c5C)ccc43)c(C)c2)c1,3.087,C48H47NO2
CC1(C)c2ccccc2N(c2cccc(-c3ccccc3C(F)(F)F)c2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.0225,C40H31F3N2
CSc1ccc2c(c1)c1cc(-c3c(C)cc(C)cc3C)ccc1n2-c1cc(C)c(-c2ncnc(-c3cc(C)cc(C)c3)n2)c(C)c1,3.129,C41H38N4S
Cc1cc(C)c(-c2ccc3c(c2)c2ccccc2n3CC(=O)c2cccc(-c3c(C)c(C)cc(C)c3C)c2)c(C)c1,2.9764,C39H37NO
Cc1cc(C)c(C)c(N(c2ccc(-c3ccccc3)cc2)c2c(C)cc(C)c(-c3ccc4oc5ncccc5c4c3)c2C)c1C,3.2232,C42H38N2O
c1ccc(-c2ncc(-c3ccc(-c4cncc5ccccc45)cc3)cn2)cc1,3.7385,C25H17N3
COc1ccc(/N=C/C(=C(/C=N/c2ccc(OC)cc2)N(C)C)N(C)C)cc1,2.4061,C22H28N4O2
CC1(C)c2ccccc2N(c2ccc3c(c2)c2ccccc2n3-c2cccc(-c3cc(F)c(F)c(F)c3)c2)c2ccccc21,3.0709,C39H27F3N2
Cc1cc(-c2nc3ccccc3c3ccccc23)ccc1-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,3.4852,C56H37N7
Cc1c(-c2cc(-c3cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c3)cc(-c3cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c3)c2)c(C)c(-n2ccc(=O)c3ccccc32)c(C)c1-n1ccc(=O)c2ccccc21,2.5791,C53H30F12N2O6
O=C1c2ccccc2C(=O)N1c1ccc2ccn(-c3ccc4c(c3)Sc3ccc(-n5ccc6ccc(N7C(=O)c8ccccc8C7=O)cc65)cc3S4)c2c1,2.71725049,C44H24N4O4S2
CC(C)(C)c1ccc(/C=N/C(=C(/C=C/c2ccc([N+](=O)[O-])cc2)[N+](=O)[O-])[N+](=O)[O-])cc1,2.8173,C21H20N4O6
Cc1c(-c2ccc(-c3ccc4c(c3)oc3ncccc34)cc2)ccc(-c2cccc(C(F)(F)F)c2)c1C,3.9057,C32H22F3NO
O=[N+]([O-])C(=NN=C(Cl)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)cc1,3.3029,C14H8Cl2N4O4
Cc1c(-c2ccc(-c3ncccn3)cc2)c(C)c(N2c3ccccc3Oc3ccccc32)c(C)c1N1c2ccccc2Oc2ccccc21,2.7559,C43H32N4O2
N#Cc1cc(-c2ccc(-c3ccc4c(c3)c3ccc5c6ccccc6sc5c3n4-c3ccccc3)cc2)cc(C#N)c1-c1ccc(-c2ccccn2)cc1,3.1359,C49H28N4S
Cc1cc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)cc(C)c1-c1cc(F)c(F)c(F)c1,2.8599,C32H22F3NO
C(=Cc1ccc(C=Cc2cccc(-c3cnc(-c4ccccc4)nc3)c2)nn1)c1cccc(-c2cnc(-c3ccccc3)nc2)c1,3.0581,C40H28N6
Cc1c(-c2cc(-c3cncnc3)cc(-c3cncnc3)c2)cc(-c2ccc3nc(-c4ccccc4)oc3c2)cc1-c1cc(-c2cncnc2)cc(-c2cncnc2)c1,3.7992,C48H31N9O
Cc1cc(C)cc(-c2ncnc(-c3cc(C)c(N(c4ccccc4)c4cc(C)cc(C)c4)c(C)c3)n2)c1,2.8175,C33H32N4
Cc1cc(-c2cc3cc4oc(-c5ccc(-c6ccc(-c7nsc(-c8ccccc8)n7)cc6)c(C)c5)cc4cc3o2)ccc1-c1ccc(-c2nsc(-c3ccccc3)n2)cc1,2.8597,C52H34N4O2S2
N#CC(=NN=C(F)c1ccc(C#N)cc1)c1ccc(F)cc1,3.1672,C16H8F2N4
c1ccc(-c2nnc(-c3ccccc3)n2-c2cccc(-n3c4ccccc4c4cc5ccccc5cc43)c2)cc1,3.4053,C36H24N4
CC1(C)c2cc(N(c3ccccc3)c3ccccc3)ccc2N(c2cccc(-c3ccc(-n4ccc(=O)c5ccccc54)cc3)c2)c2ccc(N(c3ccccc3)c3ccccc3)cc21,2.5407,C60H46N4O
Cc1c(C)c(-n2ccc3ccccc32)c(C)c(C)c1-c1cc(-c2cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c2)cc(-c2cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c2)c1,2.2517,C44H27F12NO4
Cc1cccc(-c2cnccn2)c1C,3.969,C12H12N2
c1ncc2cc(-c3ccc(C4CCCC(c5cc6nc7cc(C8CCCC(c9ccc(-c%10ccc%11ncncc%11c%10)cc9)C8)oc7nc6o5)C4)cc3)ccc2n1,3.7475,C48H40N6O2
Cc1cccc2c3cccc(C)c3n(-c3cc(-c4cc(-c5ncc6ccccc6n5)cc(-c5ncc6ccccc6n5)c4)cc(-n4c5c(C)cccc5c5cccc(C)c54)c3)c12,2.9047,C56H40N6
c1ccc(-c2nc(C3CCCC(c4ccc(-n5c6ccccc6c6cc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)ccc65)cc4)C3)no2)cc1,3.1465,C50H38N4O
Cc1cc(-c2cnc3ccccc3c2)c(C)cc1-c1cc(-c2ccc3nc(-c4ccccc4)sc3c2)cc(-c2ccc3nc(-c4ccccc4)sc3c2)c1,3.7025,C49H33N3S2
Cc1c(N2c3ccccc3Oc3cc(N4c5ccccc5Oc5ccccc54)ccc32)cc(-c2cccc(-c3ncco3)c2)cc1N1c2ccccc2Oc2cc(N3c4ccccc4Oc4ccccc43)ccc21,2.7077,C64H41N5O5
Cc1cc(-c2nsc(-c3ccccc3)n2)cc(C)c1N1c2ccccc2Sc2cc(-n3c4ccccc4c4ccccc43)ccc21,2.5679,C40H28N4S2
COc1ncnc(-c2cc(C)c(-n3cc(-c4c(C)cccc4C)c4ccccc43)c(C)c2)n1,3.0226,C28H26N4O
Cc1cc(-c2ncns2)cc(C)c1N1c2ccccc2C(C)(C)c2ccccc21,2.512,C25H23N3S
Cc1cc(-c2nc3cc4sc(-c5cc(C)c(-c6cc(-c7cncc8ncccc78)cc(-c7cncc8ncccc78)c6)c(C)c5)nc4cc3s2)cc(C)c1-c1cc(-c2cncc3ncccc23)cc(-c2cncc3ncccc23)c1,3.3888,C68H44N10S2
Cc1c(-c2cc(-n3nnc4ccccc43)c(-n3nnc4ccccc43)cc2-c2c(C)c(-n3ccc4ccccc43)c(C)c(-n3ccc4ccccc43)c2C)c(C)c(-n2ccc3ccccc32)c(C)c1-n1ccc2ccccc21,3.304,C68H52N10
Cc1c(-c2cc(-c3cnc4ccccc4c3)cc(-c3ccc(-c4ccc(C(F)(F)F)c(C(F)(F)F)c4)c(C)c3C)c2)ccc(-c2ccc(C(F)(F)F)c(C(F)(F)F)c2)c1C,4.1182,C47H31F12N
Cc1cc(-c2cccc(-c3nc(-c4ccccc4)cc(-c4ccccc4)n3)c2)ccc1-c1cc2cccnc2c2ncccc12,3.8098,C41H28N4
N#Cc1cccc(C#N)c1-c1ccc(-c2ccc3c(c2)oc2ncccc23)cc1,3.5911,C25H13N3O
c1ccc(N(c2ccc(-c3ccc4c(n3)oc3ccccc34)cc2)c2ccc3c(c2)Oc2ccccc2N3c2cccs2)cc1,2.8028,C39H25N3O2S
c1ccc2ncc(-c3cc(-c4cnc5ccccc5c4)cc(-n4ccnc4-c4ccnc5cccnc45)c3)cc2c1,3.5386,C35H22N6
Cc1c(-c2ccc(C#N)cc2)cc(-c2cnc3oc4ccccc4c3c2)cc1-c1ccc(C#N)cc1,4.0432,C32H19N3O
FC(F)(F)c1ccc(-c2cccc(C3CCCC(n4c5ccncc5c5cc(N(c6ccccc6)c6ccccc6)ccc54)C3)c2)cc1C(F)(F)F,2.978,C43H33F6N3
c1ccc(N(c2ccccc2)c2ccc3nc(-c4ccc(-c5ccc(-c6nc7ccc(N(c8ccccc8)c8ccccc8)cc7s6)cn5)nc4)sc3c2)cc1,2.434,C48H32N6S2
CN(C)N=C/C(=C(\F)N=CF)N(C)C,3.6238,C8H14F2N4
Cc1cc(-c2cccc(-c3cc4cc5sc(-c6cccc(-c7ccc(-c8cc9ccccc9o8)c(C)c7)c6)cc5cc4s3)c2)ccc1-c1cc2ccccc2o1,3.2963,C52H34O2S2
Cc1cc(-c2cc(C#N)cc(C#N)c2)cc(C)c1-n1c2ccccc2c2cc(N(c3ccccc3)c3ccccc3)ccc21,2.3723,C40H28N4
Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(C)c1-c1c(C)cc(C)c(N2c3ccccc3CCc3ccccc32)c1C,2.8996,C46H40N4
Cc1cc(-c2cn(-c3ccccc3)c3ccncc23)c(C)cc1-c1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c1,3.2719,C57H40N8
c1ccc(-n2ccc3c(-c4ccc(-n5cnc6cc(-c7nnc(-c8ccc9c(c8)ncn9-c8ccc(-c9nccc%10c9ccn%10-c9ccccc9)cc8)s7)ccc65)cc4)nccc32)cc1,3.4787,C54H34N10S
Cc1cc(-c2cccc(-c3ccc4oc(-c5cc(C)c(-n6c7ccccc7c7cnccc76)c(C)c5)cc4c3)c2)cc(C)c1-n1c2ccccc2c2cnccc21,3.6701,C52H38N4O
c1cc(-c2ccc3oc(C4CCCC(c5ccc6c(n5)oc5ccccc56)C4)cc3c2)cc(-c2ccc3oc(C4CCCC(c5ccc6c(n5)oc5ccccc56)C4)cc3c2)c1,4.1297,C56H44N2O4
c1ccc2c(c1)c1ccncc1n2-c1ccc(-c2cc(-n3cnc4nc5ncn(-c6ccnc(-c7ccc(-n8c9ccccc9c9ccncc98)cc7)c6)c5cc43)ccn2)cc1,3.3487,C51H31N11
Cc1c(-c2ccc(-c3cncnc3)cc2)cc(N(c2ccccc2)c2ccccc2)cc1-c1ccc(-c2cncnc2)cc1,3.2149,C39H29N5
Cc1cc(-n2c3ccccc3c3cnccc32)ccc1-c1ccc(-c2ccc3c(c2)Oc2cc(-c4ccc(-c5ccc(-n6c7ccccc7c7cnccc76)cc5C)cc4)ccc2N3c2ccccc2)cc1,3.0109,C66H45N5O
Cc1c(-c2ccc(-c3ccnc4ncccc34)cc2)cccc1N1C(=O)C=CC1=O,3.0699,C25H17N3O2
Cc1cc(-c2cc(-c3ccc(-c4cncnc4)c(C)c3)cc(-c3cc4cc5ccn(-c6ccccc6)c5cc4o3)c2)ccc1-c1cncnc1,3.3749,C44H31N5O
Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(C)c1-c1cc(C)c(-n2c3ccccc3c3c4ccccc4n(-c4c(C)cc(-c5c(C)cc(-c6ccc(C(F)(F)F)cc6)cc5C)cc4C)c32)c(C)c1,3.3033,C60H48F6N2
CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccc(-c6ccccc6C(F)(F)F)cc5C(C)(C)c5cc(-c6ccccc6C(F)(F)F)ccc54)ccc2n3-c2ccccc2)c2ccccc21,3.0343,C62H45F6N3
O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)cc(-c2cc(-n3ccc4cnccc43)cc(-n3ccc4cnccc43)c2)c1,3.3521,C40H26N4O2
FC(F)(F)c1cccc(C(F)(F)F)c1-c1ccc(-c2cccc(-c3ccc(P(c4ccccc4)c4ccc(-c5cccc(-c6ccc(-c7c(C(F)(F)F)cccc7C(F)(F)F)cc6)c5)cc4)cc3)c2)cc1,4.0116,C58H35F12P
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-c4ccc(-c5ccc6c(c5)oc5ncccc56)cc4)cc3)cc2)c2ccccc21,2.9381,C56H39N3O
Cc1cc(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)ccc1-c1cccc(-c2ccnc3sc4ccccc4c23)c1,3.5232,C48H31N3S
Cc1cc(N2c3ccccc3C(C)(C)c3ccccc32)cc(C)c1-c1ccc(-c2cc(C#N)cc(C#N)c2)cc1,2.4903,C37H29N3
Fc1c(F)c(-c2cc3cc4ccoc4cc3n2-c2ccccc2)c(F)c(F)c1-c1cc2cc3ccoc3cc2n1-c1ccccc1,3.2974,C38H20F4N2O2
Cc1cc(C)c(N(c2ccc(-c3c(C)c(C)cc(C)c3C)cc2)c2cccc(S(=O)(=O)c3c(C)cccc3C)c2)c(C)c1,3.682,C39H41NO2S
Cc1cc(C)cc(C(=O)c2cccc(-c3c(C)cc(N(c4ccc(-c5cc(C)cc(C)c5)cc4)c4c(C)c(C)cc(C)c4C)cc3C)c2)c1,2.9177,C47H47NO
Cc1c(C)c(-n2ccc(=O)c3ccccc32)c(C)c(C)c1-c1ccc(-c2c(C(=O)C(F)(F)F)cccc2C(=O)C(F)(F)F)cc1,2.8933,C35H25F6NO3
Cc1c(-c2ccc(-n3c4ccccc4c(=O)c4ccccc43)cc2)c(C)c(-c2nncc3cccnc23)c(C)c1-c1ccc(-n2c3ccccc3c(=O)c3ccccc32)cc1,2.8265,C54H37N5O2
Cc1cc(-c2cc(-c3cc(C)c(N(c4ccccc4)c4cccc5ccccc45)c(C)c3)cc(S(=O)(=O)c3ccccc3)c2)cc(C)c1N(c1ccccc1)c1cccc2ccccc12,3.272,C60H48N2O2S
c1cc(-c2cc(-c3cncc4nccnc34)cc(-c3cncc4nccnc34)c2)cc(-c2ncco2)c1,3.1865,C29H17N7O
CSc1nc(-c2ccccc2)nc(-c2c(C)cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C)n1,2.8938,C36H30N4S
c1ccc2c(c1)Oc1ccccc1N2c1cc(-c2ccc(-c3ncno3)cc2)cc(N2c3ccccc3Oc3ccccc32)c1,2.209,C38H24N4O3
Cc1c(C)c(N2c3ccccc3CCc3ccccc32)c(C)c(C)c1-c1ccc(-c2cnc3cnncc3c2)cc1,2.5506,C37H32N4
Fc1cc(-c2cc(-c3cc4cccnc4c4ncccc34)cc(-c3cc4cccnc4c4ncccc34)c2)cc(F)c1F,3.9814,C36H19F3N4
c1cnc(-c2cc(-c3ccc4c(c3)Oc3cc(-c5cc(-c6ncccn6)cc(-c6ncccn6)c5)ccc3N4c3ccc(N4c5ccccc5Oc5ccccc54)cc3)cc(-c3ncccn3)c2)nc1,2.7582,C58H36N10O2
CC(C)(C)c1ccc(-c2cc(-c3ccc(C(C)(C)C)cc3)nc(-n3cnc4cc5c(cc43)ncn5-c3cc(-c4ccc(C(C)(C)C)cc4)cc(-c4ccc(C(C)(C)C)cc4)n3)c2)cc1,3.5261,C58H60N6
c1ccc(-c2cc(-c3ccccc3)nc(-c3ccc(-c4ccc5nc(-c6ccc(-c7ccc8c(c7)ncn8-c7ccccc7)cc6)cnc5c4)cc3)c2)cc1,3.1757,C50H33N5
Cc1cc(-c2cccc(-c3ccc(C(=O)C(F)(F)F)cc3)c2)cc(C)c1-n1c2ccc(N(c3ccccc3)c3ccccc3)cc2c2cc(N(c3ccccc3)c3ccccc3)ccc21,2.1118,C58H42F3N3O
COc1ccc2c(c1)c1cc(-c3c(C)cccc3C)ccc1n2-c1c(C)cc(C)c(-c2ncnc(-c3c(C)cc(C)cc3C)n2)c1C,2.9928,C42H40N4O
c1ccc2c(-c3ccc(-c4cc(-c5ccc(-c6cncc7ccccc67)cc5)cc(-c5ccc6c(n5)oc5ccccc56)c4)cc3)cncc2c1,3.6812,C47H29N3O
O=C(c1cc(C(=O)C(F)(F)F)cc(-c2ccc(-c3cc(-c4ccc(-c5cc(C(=O)C(F)(F)F)cc(C(=O)C(F)(F)F)c5)cc4)cc(-n4ccnc4)c3)cc2)c1)C(F)(F)F,3.2318,C41H20F12N2O4
Cc1cccc(-n2c3ccccc3c3cc(N4c5ccccc5Oc5ccccc54)ccc32)c1,2.9503,C31H22N2O
Cc1cc(-c2ccc3ccncc3n2)c(C)cc1-c1cc(-c2cc(C)c(-c3ccc4ccncc4n3)cc2C)cc(N2c3ccc(N(c4ccccc4)c4ccccc4)cc3C(C)(C)c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1,2.3155,C77H61N7
Cc1ccc2c(c1)c1cc(-c3c(C)cc(-c4ncnc(-c5cc(C)c(-c6ccc7c(c6)c6cc(C)ccc6n7C)c(C)c5)n4)cc3C)ccc1n2C,3.3217,C47H41N5
c1cc2cc3ccn(-c4cc(-c5ccc(-c6nc7nc8nc(-c9ccc(-c%10cc(-n%11ccc%12cc%13ccoc%13cc%12%11)cc(-n%11ccc%12cc%13ccoc%13cc%12%11)c%10)cc9)oc8cc7o6)cc5)cc(-n5ccc6cc7ccoc7cc65)c4)c3cc2o1,2.698,C71H39N7O6
,3.5552,C45H31N7O2
c1ccc(-c2nnc(-c3cccc(N4c5ccccc5N(c5cccc(-c6nnc(-c7ccccc7)o6)c5)c5ccccc54)c3)o2)cc1,2.034,C40H26N6O2
Cc1cc(-c2cncc3cccnc23)cc(C)c1-c1c(C)cc(C)c(N2c3ccccc3C(C)(C)c3ccccc32)c1C,2.731,C40H37N3
c1ccc2c(c1)CCc1ccccc1N2c1cc(-c2ccc(-c3nccs3)cc2)cc(N2c3ccccc3CCc3ccccc32)c1,3.0549,C43H33N3S
Cc1ccc2c(c1)c1cc(-c3c(C)c(C)cc(C)c3C)ccc1n2CC(=O)c1cccc(-c2c(C)cccc2C)c1,2.8607,C39H37NO
Cc1cc(C)c(-c2ccc3c(c2)c2ccccc2n3-c2ncnc(-c3c(C)cccc3C)n2)c(C)c1,3.7483,C32H28N4
Cc1cc(-c2cccc(-c3cc(C)c(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)c(C)c3)n2)cc(C)c1-c1ccc(N2c3ccccc3Oc3ccccc32)cc1,3.0387,C57H43N3O2
c1cc(-c2cc(-c3cccc(-n4ccc5cnccc54)c3)cc(-c3cnc(-c4cc(-c5cccc(-n6ccc7cnccc76)c5)cc(-c5cccc(-n6ccc7cnccc76)c5)c4)cn3)c2)cc(-n2ccc3cnccc32)c1,3.2603,C68H44N10
Cc1cc(-n2c3ccccc3c3ccc4c5ccccc5n(-c5cc(C)c(-c6c(C)c(-c7ccc(C(F)(F)F)cc7)c(C)c(-c7ccc(C(F)(F)F)cc7)c6C)c(C)c5)c4c32)cc(C)c1-c1c(C)c(-c2ccc(C(F)(F)F)cc2)c(C)c(-c2ccc(C(F)(F)F)cc2)c1C,3.692,C80H60F12N2
O=C1C=CC(=O)N1c1cccc(-c2ccc3c(c2)oc2ncccc23)c1,2.681,C21H12N2O3
Cc1c(-c2cc(-c3nsc(-c4ccccc4)n3)cc(-c3nsc(-c4ccccc4)n3)c2)ccc(-n2c3ccccc3c3cc(N(c4ccccc4)c4ccccc4)ccc32)c1C,2.4421,C54H38N6S2
Cc1cc(N2c3ccccc3CCc3ccccc32)c(C)cc1-c1nc2cc3oc(-c4cc(C)c(N5c6ccccc6CCc6ccccc65)cc4C)nc3cc2o1,2.6837,C52H42N4O2
c1ccc(-c2cncc(-c3ccccc3)c2)cc1,4.5217,C17H13N
N#Cc1cc(C=Cc2cccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cccnc43)c2)cc(C=Cc2cccc(-n3c4ccc(N(c5ccccc5)c5ccccc5)cc4c4cccnc43)c2)c1,2.7149,C69H47N7
Cc1cc(C)c(-c2nccnc2-c2c(C)cc(C)c(-c3cc(C)c(-n4c5ccccc5c(=O)c5ccccc54)c(C)c3)c2C)c(C)c1-c1cc(C)c(-n2c3ccccc3c(=O)c3ccccc32)c(C)c1,3.5817,C64H54N4O2
c1ccc(-c2cc(-c3ccc(-c4ccc5sc(-c6ccccc6)cc5c4)cc3)nc(-c3ccc4ccc5ccccc5c4c3)c2)cc1,3.5996,C45H29NS
c1cc(-c2cc(-c3cccc(-c4ccnc5sc6ccccc6c45)c3)cc(-c3ccc4c(c3)oc3ncccc34)c2)cc(-c2ccnc3sc4ccccc4c23)c1,3.9282,C51H29N3OS2
CC(=CC=C(C)c1ccc(-n2cccc2)cc1)c1ccc(-n2cccc2)cc1,3.5667,C26H24N2
Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1cccc(-c2nc3nc4nc(-c5cccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6C)c5)sc4cc3s2)c1,2.7252,C57H41N5S2
Cc1cc(C)cc(-c2ccc(N(c3c(C)c(C)c(C(=O)c4ccccc4)c(C)c3C)c3c(C)c(C)c(C(=O)c4ccccc4)c(C)c3C)cc2)c1,2.9521,C48H47NO2
Cc1cc(-c2ccc(-c3cc(-c4ccccc4)cc(-c4ccc(-c5ccc(F)c(F)c5F)cc4)n3)cc2)cc2c3ccccc3n(-c3ccccc3)c12,3.4071,C48H31F3N2
Cc1cc(C)c(-n2ccc(=O)c3ccccc32)c(C)c1-c1c(C)c(C)c(-c2ccc3c(c2)sc2cc(-c4c(C)c(C)c(-c5c(C)cc(C)c(-n6ccc(=O)c7ccccc76)c5C)c(C)c4C)ccc23)c(C)c1C,3.708,C68H62N2O2S
O=C(c1ccccc1)c1cc(C(=O)c2ccccc2)cc(C2CCCC(P(c3ccccc3)c3ccccc3)C2)c1,3.5496,C38H33O2P
COc1ccc2c(c1)c1cc(C)ccc1n2-c1cc(C)c(-c2cnc3oc4ncccc4c3c2)c(C)c1,2.9784,C32H25N3O2
Cc1c(C)c(-n2c3ccncc3c3cnccc32)c(C)c(C)c1-c1c(C)c(-c2ncno2)c(C)c(-c2c(C)c(C)c(-n3c4ccncc4c4cnccc43)c(C)c2C)c1C,4.4294,C51H46N8O
COC(=O)c1cc(Cc2ccc(N(C)c3ccccc3)cc2)cc(-c2c(C)cccc2C)c1,3.4721,C30H29NO2
Cc1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c(C)cc1-c1cccc(-c2ccnc(-c3cc(-c4cccc(-c5cc(C)c(-c6cc(-c7ccccc7)nc(-c7ccccc7)n6)cc5C)c4)ccn3)c2)c1,3.9234,C70H52N6
Cc1cc(C)cc(-c2ccc3c(c2)c2cc(-c4c(C)c(C)cc(C)c4C)ccc2n3-c2c(C)cc(-c3ncnc(C)n3)cc2C)c1,2.838,C42H40N4
c1ccc2c(c1)cc(-c1cncc3ncccc13)c1ccc(-c3ccc4c(n3)oc3nc(-c5ccc6c(-c7cncc8ncccc78)cc7ccccc7c6c5)ccc34)cc12,3.024,C54H30N6O
